seed,stage_type,stage_index,method,target,target_type,mean,sd,q2.5,median,q97.5,true_value,bias,absolute_error,scaled_absolute_error,covered,interval_width,simulator_calls,runtime_seconds,training_inclusive_calls
5,smc_population,0,ABC-SMC,half_life_days,derived,8.820963693140337,7.517060726040396,4.388635941865416,6.917468539947479,26.608777514849283,13.513407333964874,-4.692443640824537,4.692443640824537,0.34724355781316923,True,22.220141572983866,2000,54.53140350000467,2000
5,smc_population,0,ABC-SMC,stationary_log_volatility_variance,derived,0.5513463855142458,0.4105462756291567,0.03279948145651594,0.4731494748773038,1.4916349241398514,0.9230769230769228,-0.37173053756267704,0.37173053756267704,0.4027080823595669,True,1.4588354426833354,2000,54.53140350000467,2000
5,smc_population,1,ABC-SMC,alpha,parameter,-0.9287489451045363,0.3117519780557595,-1.4778428627380606,-0.924633210158785,-0.3037935026760107,-0.5,-0.4287489451045363,0.4287489451045363,0.30624924650324026,True,1.17404936006205,4032,54.53140350000467,4032
5,smc_population,1,ABC-SMC,beta,parameter,0.9091239948055481,0.029752884497753634,0.8548954662248988,0.9086840074134397,0.9675754188638934,0.95,-0.04087600519445189,0.04087600519445189,0.27433560533189183,True,0.11267995263899466,4032,54.53140350000467,4032
5,smc_population,1,ABC-SMC,sigma_eta,parameter,0.341747804035967,0.08726802798309702,0.17310385433790001,0.3440387635623464,0.48630516039564164,0.3,0.04174780403596701,0.04174780403596701,0.09277289785770446,True,0.31320130605774166,4032,54.53140350000467,4032
5,smc_population,1,ABC-SMC,long_run_log_variance,derived,-10.433874958650103,2.342607093211781,-14.892115340991369,-10.128436322317,-6.662959595938052,-9.999999999999991,-0.4338749586501116,0.4338749586501116,0.0433874958650112,True,8.229155745053317,4032,54.53140350000467,4032
5,smc_population,1,ABC-SMC,half_life_days,derived,8.612357398238617,5.203355234654831,4.4212559970694585,7.238539946411354,21.02873558791466,13.513407333964874,-4.901049935726258,4.901049935726258,0.3626805449287286,True,16.6074795908452,4032,54.53140350000467,4032
5,smc_population,1,ABC-SMC,stationary_log_volatility_variance,derived,0.7448874559787653,0.3634859066659756,0.2729220641722025,0.6915246570592067,1.6408714966835596,0.9230769230769228,-0.17818946709815753,0.17818946709815753,0.1930385893563374,True,1.367949432511357,4032,54.53140350000467,4032
5,smc_population,2,ABC-SMC,alpha,parameter,-0.8647675618331283,0.3504628922464989,-1.4477745084486064,-0.8868793851379912,-0.1470902627360772,-0.5,-0.3647675618331283,0.3647675618331283,0.2605482584522345,True,1.3006842457125292,7276,54.53140350000467,7276
5,smc_population,2,ABC-SMC,beta,parameter,0.9190464340308875,0.03130159982753977,0.8605465814083367,0.9197091770428119,0.9849002627287352,0.95,-0.030953565969112473,0.030953565969112473,0.2077420534839763,True,0.12435368132039848,7276,54.53140350000467,7276
